latitude,longitude,name,desc,color
39.78373,-100.445882,"1720 NW Lovejoy, Portland, OR 97209",US,
45.504535,-122.652979,"2519 SE 13th Ave, Portland, OR 97202","2519 Southeast 13th Avenue, Portland, Multnomah County, OR, US",
45.590007,-122.783051,"9920 NW Germantown Rd., Portland, OR 97231","9920 Northwest Germantown Road, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"4039 North Mississippi  #309, Portland, OR 97227",US,
39.78373,-100.445882,"7330 SW 33rd Avce, Portland, OR 97219",US,
45.562346,-122.680861,"5432 N Maryland Ave, Portland, OR 97217","5432 North Maryland Avenue, Portland, Multnomah County, OR, US",
45.482746,-122.826599,"5135 SW MURRAY BLVD, Beaverton, OR 97005","5135 Southwest Murray Boulevard, Beaverton, Washington County, OR, US",
39.78373,-100.445882,"9092 JACKSON HILL RD SE, Salem, OR 97306",US,
39.78373,-100.445882,"2951 NW DIVISION ST STE 110, Gresham, OR 97030",US,
44.055186,-123.01663,"1119 7th Street, Springfield, OR 97477","1119 7th Street, Springfield, Lane County, OR, US",
45.479453,-122.61918,"4207 SE Woodstock Blvd, Portland, OR 97206","4207 Southeast Woodstock Boulevard, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"181 SE 191st Pl., Portland, OR 97233",US,
45.571189,-122.639453,"6645 NE 26th Ave., Portland, OR 97211","6645 Northeast 26th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"10822 SE 82 Ave Suite #1, Happy Valley, OR 97086",US,
39.78373,-100.445882,"1027 Ne Schuyler, Portland, OR 97212",US,
45.484176,-122.523574,"6706 SE 136th Ave, Portland, OR 97236","Southeast 136th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1230 SE Morrison Apt. 412, Portland, OR 97214",US,
39.78373,-100.445882,"1321 SE Taylor St. Apt#4, Portland, OR 97214",US,
45.557857,-122.648523,"1607 NE Wygant St, PORTLAND, OR 97211","1607 Northeast Wygant Street, Portland, Multnomah County, OR, US",
45.570723,-122.65437,"1033 NE Dean St, Portland, OR 97211","1033 Northeast Dean Street, Portland, Multnomah County, OR, US",
45.491286,-122.5221,"13704 SE Cora St, Portland, OR 97236","13704 Southeast Cora Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"7310 SE Overland St, Milwaukie, OR 97222",US,
45.543425,-122.520199,"13825 NE Knott Street, Portland, OR 97230","13825 Northeast Knott Street, Portland, Multnomah County, OR, US",
45.557181,-122.682208,"2710 N Interstate ave, Portland, OR 97227","North Interstate Avenue, Portland, Multnomah County, OR, US",
45.567796,-122.653726,"6216 NE 11th Ave, Portland, OR 97211","6216 Northeast 11th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"5707 SE Division, Portland, OR 97206",US,
39.78373,-100.445882,"2114 E Burnside St #4, Portland, OR 97214",US,
45.558384,-122.64604,"4903 NE 19th Ave, Portland, OR 97211","4903 Northeast 19th Avenue, Portland, Multnomah County, OR, US",
45.575963,-122.687592,"7305 N. Denver Ave., Portland, OR 97217","7305 North Denver Avenue, Portland, Multnomah County, OR, US",
45.305304,-122.787918,"29655 SW Jackson Way, Wilsonville, OR 97070","29655 Southwest Jackson Way, Wilsonville, Clackamas County, OR, US",
45.528381,-122.685605,"1410 NW Johnson St, Portland, OR 97209","1410 Northwest Johnson Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"3433 McNary Pkwy  Unit 407, Lake Oswego, OR 97035",US,
45.364734,-122.767949,"8827 SW Blake St, Tualatin, OR 97062","8827 Southwest Blake Street, Tualatin, Washington County, OR, US",
45.452297,-122.71707,"3917 SW Huber st, Portland, OR 97219","3917 Southwest Huber Street, Portland, Multnomah County, OR, US",
45.51267,-122.4507,"2046 NW Bella Vista Dr, Gresham, OR 97030","2046 Northwest Bella Vista Drive, Gresham, Multnomah County, OR, US",
39.78373,-100.445882,"623 SE 112 Ave, Portland, OR 97216",US,
39.78373,-100.445882,"1025 SW 11th Ave #34, Portland, OR 97205",US,
45.557053,-122.649015,"4707 NE 16th Ave, Portland, OR 97211","4707 Northeast 16th Avenue, Portland, Multnomah County, OR, US",
45.521783,-122.572711,"68 SE 88th Ave, Portland, OR 97216","68 Southeast 88th Avenue, Portland, Multnomah County, OR, US",
45.52671,-122.626178,"515 NE Royal Court, Portland, OR 97232","515 Northeast Royal Court, Portland, Multnomah County, OR, US",
48.411322,-122.337982,"1519 S. 2nd St, Mount Vernon, WA 98273","1519 South 2nd Street, Mount Vernon, Skagit County, WA, US",
45.539022,-122.70099,"1902-A NW 24th Ave, Portland, OR 97210","Northwest 24th Avenue, Portland, Multnomah County, OR, US",
45.556571,-122.652433,"1311 NE Going St. , Portland, OR 97211","1311 Northeast Going Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2000 NE 42nd Ave #e, Portland, OR 97213",US,
39.78373,-100.445882,"5202 N Albina St, Portland, OR 97217",US,
39.78373,-100.445882,"2135 NW Flanders Studio 102, Portland, OR 97210",US,
39.78373,-100.445882,"1829 NE Alberta St. Ste. A, Portland, OR 97211",US,
39.78373,-100.445882,"2034 NE 40th Avenue #303, Portland, OR 97212",US,
45.554823,-122.689344,"2106 N Skidmore Ct, Portland, OR 97217","2106 North Skidmore Court, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2031 SE Belmont, Portland, OR 97214",US,
45.707451,-121.535623,"2260 Sherman Ave, Hood River, OR 97031","2260 Sherman Avenue, Hood River, Hood River County, OR, US",
39.78373,-100.445882,"5535 NE Rodney, Portland, OR 97211",US,
39.78373,-100.445882,"4063 NE 10th, Portland, OR 97212",US,
39.78373,-100.445882,"3340 SE Morrison St. Apt. 240, Portland, OR 97214",US,
45.426624,-122.634066,"17052 SE McLoughlin Blvd., Milwaukie, OR 97267","Southeast McLoughlin Boulevard, Clackamas County, OR, US",
45.534905,-122.702617,"1708 NW 25th Ave, Portland, OR 97210","1708 Northwest 25th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2740A NE M L King Blvd, Portland, OR 97212",US,
45.524043,-122.64246,"2264 NE Davis St, Portland, OR 97232","2264 Northeast Davis Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"20008 SW Squire Dr. , Beaverton, OR 97007",US,
45.563949,-122.680915,"5636 N Maryland Ave, Portland, OR 97217","5636 North Maryland Avenue, Portland, Multnomah County, OR, US",
45.558056,-122.615341,"4634 ne alberta ct, portland, OR 97218","4634 Northeast Alberta Court, Portland, Multnomah County, OR, US",
45.535654,-122.646149,"1944 NE Schuyler St, Portland, OR 97212","1944 Northeast Schuyler Street, Portland, Multnomah County, OR, US",
45.501252,-122.582181,"2901 SE 79th Ave, Portland, OR 97206","2901 Southeast 79th Avenue, Portland, Multnomah County, OR, US",
45.353968,-122.603006,"910 6th st, Oregon City, OR 97045","910 6th Street, Oregon City, Clackamas County, OR, US",
39.78373,-100.445882,"200 NE 20th #116, Portland, OR 97232",US,
39.78373,-100.445882,"2301 S. Jackson St.A, Seattle, WA 98144",US,
45.545502,-122.5826,"3206 ne 78th ave , Portland, OR 97213","3206 Northeast 78th Avenue, Portland, Multnomah County, OR, US",
45.462689,-122.79834,"11803 SW Ridgecrest Dr, Beaverton, OR 97008","11803 Southwest Ridgecrest Drive, Beaverton, Washington County, OR, US",
45.511178,-122.654467,"1616 SE 11th Ave, Portland, OR 97214","1616 Southeast 11th Avenue, Portland, Multnomah County, OR, US",
45.556185,-122.590602,"7016 NE Going St, Portland, OR 97218","7016 Northeast Going Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2024 NE 22nd Ave Apt B, Portland, OR 97212",US,
45.558665,-122.64268,"4926 NE 22nd Ave, Portland, OR 97211","4926 Northeast 22nd Avenue, Portland, Multnomah County, OR, US",
45.501761,-122.586059,"2841 se 75th ave, Portland, OR 97206","2841 Southeast 75th Avenue, Portland, Multnomah County, OR, US",
45.535655,-122.646344,"1918 NE Schuyler St., Portland, OR 97212","1918 Northeast Schuyler Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2143 NE Broadway St, Portland, OR 97232",US,
45.523174,-122.438767,"21729 NE Couch Ct, Gresham, OR 97030","21729 Northeast Couch Court, Gresham, Multnomah County, OR, US",
45.388822,-122.598978,"6145 cummings ct., gladstone, OR 97027","6145 Cummings Court, Gladstone, Clackamas County, OR, US",
39.78373,-100.445882,"2148 SE 112 Ave, Portland, OR 97216",US,
45.560519,-122.670871,"5200 N Commercial Ave, Portland, OR 97217","5200 North Commercial Avenue, Portland, Multnomah County, OR, US",
45.464228,-122.709286,"3118 SW Carson St, Portland, OR 97219","3118 Southwest Carson Street, Portland, Multnomah County, OR, US",
45.429594,-122.816345,"13544 SW Marcia Dr., Tigard, OR 97223","13544 Southwest Marcia Drive, Tigard, Washington County, OR, US",
45.567537,-122.68475,"1730 N. Colfax St., Portland, OR 97217","1730 North Colfax Street, Portland, Multnomah County, OR, US",
45.503525,-122.626457,"3585 SE Clinton Street, Portland, OR 97202","3585 Southeast Clinton Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"8395 SE Groce Rd, Corbett, OR 97019",US,
45.492482,-122.632899,"4211 SE 32nd Ave, Portland, OR 97202","4211 Southeast 32nd Avenue, Portland, Multnomah County, OR, US",
45.548037,-122.582554,"3456 NE 78th Ave, Portland, OR 97213","3456 Northeast 78th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"625 SW Jackson #1034, Portland, OR 97201",US,
45.535116,-122.649276,"1605 NE Broadway, Portland, OR 97232","1605 Northeast Broadway, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"11655 SW Allen Blvd, Apt. 7, Beaverton, OR 97005",US,
45.462976,-122.649667,"1571 SE Umatilla St, Portland, OR 97202","1571 Southeast Umatilla Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1811 NW Couch St #505, Portland, OR 97209",US,
45.504871,-122.62641,"3605 SE Division Street, Portland OR, OR 97202","3605 Southeast Division Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2225 SE 52nd ave, Apt 2, Portland, OR 97215",US,
45.546123,-122.623479,"3845 NE Alameda St, Portland, OR 97212","3845 Northeast Alameda Street, Portland, Multnomah County, OR, US",
45.37094,-122.764837,"20612 SW 86th Ave., Tualatin, OR 97062","20612 Southwest 86th Avenue, Tualatin, Washington County, OR, US",
39.78373,-100.445882,"20564 SE Wildcat Creek Rd, Sandy, OR 97055",US,
45.59246,-122.745935,"9111 N Allegheny Ave, Portland, OR 97203","9111 North Allegheny Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"11818 SE Mill Plain Blvd. Ste. 311D, Vancouver, WA 98684",US,
45.496007,-122.607477,"5334 SE Rhone Street, Portland, OR 97206","5334 Southeast Rhone Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1920 Lovejoy St, Portland, OR 97209",US,
45.392704,-122.588723,"18125 Penny Ct, Gladstone, OR 97027","18125 Penny Court, Gladstone, Clackamas County, OR, US",
39.78373,-100.445882,"1427 NW 23rd Ave Suite #8, Portland, OR 97212",US,
45.520172,-122.580222,"316 SE 81st Ave., Portland, OR 97215","316 Southeast 81st Avenue, Portland, Multnomah County, OR, US",
45.517157,-122.638118,"1737 B SE Morrison St, Portland, OR 97214","Southeast Morrison Street, Portland, Multnomah County, OR, US",
45.564213,-122.599531,"5729 NE 62nd Ave, Portland, OR 97218","5729 Northeast 62nd Avenue, Portland, Multnomah County, OR, US",
45.531084,-122.657181,"1107 NE 9th Ave, Portland, OR 97232-____","1107 Northeast 9th Avenue, Portland, Multnomah County, OR, US",
45.454555,-122.702572,"9611 SW Lancaster Rd, Portland, OR 97219","9611 Southwest Lancaster Road, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1631 NE BROADWAY ST., PORTLAND, OR 97232",US,
45.523301,-122.602557,"25 NE 60th Ave., Portland, OR 97213","25 Northeast 60th Avenue, Portland, Multnomah County, OR, US",
46.816483,-119.170968,"645 E Scootney St., Othello, WA 99344","East Scootney Street, Othello, Adams County, WA, US",
45.571023,-122.647227,"1752 NE Junior Street, Portland, OR 97211","1752 Northeast Junior Street, Portland, Multnomah County, OR, US",
45.549439,-122.628323,"3510 NE BRYCE ST, PORTLAND, OR 97212","3510 Northeast Bryce Street, Portland, Multnomah County, OR, US",
45.563008,-122.641669,"2333 NE Killingsworth St., Portland, OR 97211","2333 Northeast Killingsworth Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"7427 N Fowler, Portland, OR 97217",US,
39.78373,-100.445882,"8950 N Kellogg #15, Portland, OR 97203",US,
45.510936,-122.611785,"1623 SE 50th Ave, Portland, OR 97215","1623 Southeast 50th Avenue, Portland, Multnomah County, OR, US",
45.490315,-122.642882,"14146 SE Holgate Blvd, Portland, OR 97202","Southeast Holgate Boulevard, Portland, Multnomah County, OR, US",
45.62889,-122.6715,"1003 main St, Vancouver, WA 98660","1003 Main Street, Vancouver, Clark County, WA, US",
45.515571,-122.60907,"1027 SE 53rd Avenue, Portland, OR 97215","1027 Southeast 53rd Avenue, Portland, Multnomah County, OR, US",
45.49348,-122.937242,"3699 SE Wildflower Pl, Hillsboro, OR 97123","3699 Southeast Wildflower Place, Hillsboro, Washington County, OR, US",
45.482291,-122.620886,"5531 se 41st avenue , Portland, OR 97202","5531 Southeast 41st Avenue, Portland, Multnomah County, OR, US",
45.504374,-122.633281,"2524 SE 31st Ave , Portland, OR 97202","2524 Southeast 31st Avenue, Portland, Multnomah County, OR, US",
45.59143,-122.756646,"7326 N Chicago Ave, Portland, OR 97203","7326 North Chicago Avenue, Portland, Multnomah County, OR, US",
45.445683,-122.616361,"4416 SE Jackson St, Milwaukie, OR 97222","4416 Southeast Jackson Street, Milwaukie, Clackamas County, OR, US",
39.78373,-100.445882,"8907sw 49th ave, Portland, OR 97219",US,
45.519615,-122.646305,"426 se 19th ave, portland, OR 97214","426 Southeast 19th Avenue, Portland, Multnomah County, OR, US",
45.508161,-122.697053,"1711 SW Elizabeth Street, Portland, OR 97201","1711 Southwest Elizabeth Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"13487 SW Electric Ave, Beaverton, OR 97005",US,
39.78373,-100.445882,"818 sw 3rd ave. #332, Portland, OR 97204",US,
45.560924,-122.662954,"5225 NE Garfield Ave, Portland, OR 97211","5225 Northeast Garfield Avenue, Portland, Multnomah County, OR, US",
45.507743,-122.653822,"2115 se 12th Ave, Portland, OR 97214","2115 Southeast 12th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2355 NW Johnson St Apt 201, Portland, OR 97210",US,
45.591484,-122.756534,"7334 N Chicago Ave, Portland, OR 97203","7334 North Chicago Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"7814 se 67th , Portland, OR 97206",US,
45.49923,-122.622862,"3235 SE 39th Ave, Portland, OR 97202","3235 Southeast César E. Chávez Boulevard, Portland, Multnomah County, OR, US",
45.560088,-122.63568,"2906 NE Sumner St, Portland, OR 97211","2906 Northeast Sumner Street, Portland, Multnomah County, OR, US",
45.583772,-122.700539,"3300 N Willis Blvd, Portland, OR 97217","3300 North Willis Boulevard, Portland, Multnomah County, OR, US",
45.502153,-122.619431,"4145 SE Woodward St, Portland, OR 97202","4145 Southeast Woodward Street, Portland, Multnomah County, OR, US",
45.539691,-122.658917,"2403 NE 7th Ave, Portland, OR 97212","2403 Northeast 7th Avenue, Portland, Multnomah County, OR, US",
45.532133,-122.580724,"1236 NE 80th Ave, Portland, OR 97213","1236 Northeast 80th Avenue, Portland, Multnomah County, OR, US",
45.475218,-122.603633,"6615 SE 58th Ave , Portland, OR 97206","6615 Southeast 58th Avenue, Portland, Multnomah County, OR, US",
45.541246,-122.517973,"14030 NE Brazee St, Portland, OR 97230","14030 Northeast Brazee Street, Portland, Multnomah County, OR, US",
45.628183,-122.677228,"800 Franklin St., Vancouver, WA 98660","800 Franklin Street, Vancouver, Clark County, WA, US",
45.512286,-122.631093,"3279 se hawthorne blvd , portland, OR 97214","3279 Southeast Hawthorne Boulevard, Portland, Multnomah County, OR, US",
45.582089,-122.716061,"4772 N. Drew St., Portland, OR 97203","4772 North Drew Street, Portland, Multnomah County, OR, US",
45.529588,-122.58709,"915 NE 74th Ave, Portland, OR 97213","915 Northeast 74th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"8833 N Syracuse Street, Apt 5, Portland, OR 97203",US,
39.78373,-100.445882,"233 E Columbia Rv Hwy, Troutdale, OR 97060",US,
45.515897,-122.624778,"3749 SE Yamhill St., Portland, OR 97214","3749 Southeast Yamhill Street, Portland, Multnomah County, OR, US",
45.519909,-122.653367,"1210 SE Oak St, Portland, OR 97214","1210 Southeast Oak Street, Portland, Multnomah County, OR, US",
45.566082,-122.696858,"5921 N Atlantic Ave, Portland, OR 97217","5921 North Atlantic Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"5700 SE Aldercrest, Milwaukie, OR 97267",US,
45.504197,-122.596645,"6435 SE Ivon St., Portland, OR 97206","6435 Southeast Ivon Street, Portland, Multnomah County, OR, US",
45.539265,-122.556113,"10340 NE Sacramento St, Portland, OR 97220","10340 Northeast Sacramento Street, Portland, Multnomah County, OR, US",
45.458664,-122.68051,"9222 SW 2nd Ave , Portland, OR 97219","9222 Southwest 2nd Avenue, Portland, Multnomah County, OR, US",
45.300535,-122.787455,"30678 SW Orchard Drive, Wilsonville, OR 97070","30678 Southwest Orchard Drive, Wilsonville, Clackamas County, OR, US",
39.78373,-100.445882,"1607 SE Ash St. #4, Portland, OR 97214",US,
45.425047,-122.459322,"21351 SE Foster Road, Damascus, OR 97089","21351 Southeast Foster Road, Damascus, Clackamas County, OR, US",
45.481125,-122.610297,"5042 SE Reedway St, Portland, OR 97206","5042 Southeast Reedway Street, Portland, Multnomah County, OR, US",
45.545453,-122.58821,"3155 NE 73rd Ave, Portland, OR 97213","3155 Northeast 73rd Avenue, Portland, Multnomah County, OR, US",
45.310118,-122.960026,"2020 Carol Ave, Newberg, OR 97132","2020 Carol Avenue, Newberg, Yamhill County, OR, US",
39.78373,-100.445882,"6608 NE Broadway St Apt 007, Portland, OR 97213",US,
45.494387,-122.591488,"3905 SE 70th avenue, Portland, OR 97206","3905 Southeast 70th Avenue, Portland, Multnomah County, OR, US",
45.59092,-122.710791,"4225 N. Juneau St, Portland, OR 97203","4225 North Juneau Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"12811 SE Cooper St, Portland, OR 97234",US,
39.78373,-100.445882,"4520 SE Logus RD., Milwuakie, OR 97222",US,
45.55652,-122.645633,"1905 NE Going St, Portland, OR 97211","1905 Northeast Going Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"8045 SW NIMBUS AVENUE Building 12A, Beaverton, OR 97008",US,
45.319586,-122.591308,"19724 Nevin Ct, Oregon City, OR 97045","19724 Nevin Court, Oregon City, Clackamas County, OR, US",
39.78373,-100.445882,"2306 se 176th ave , Portland, OR 97233",US,
45.537361,-122.575009,"8515 NE Tillamook Street, Portland, OR 97220","8515 Northeast Tillamook Street, Portland, Multnomah County, OR, US",
45.560417,-122.638194,"2635 NE Sumner St., Portland, OR 97211","2635 Northeast Sumner Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"424 N Tillamook, Portland, OR 97227",US,
39.78373,-100.445882,"1706 NW 24th Ave    #10212, Portland, OR 97210",US,
45.585709,-122.700165,"3233 N Hunt St, Portland, OR 97217","3233 North Hunt Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1 Jefferson Parkway   #330, Lake Oswego, OR 97035",US,
39.78373,-100.445882,"134 SE Taylor, Portland, OR 97214",US,
39.78373,-100.445882,"8255 SW Hunziker Rd, Ste. 201, Portland, OR 97223",US,
45.489839,-122.642632,"4511 SE 23rd Ave, Portland, OR 97202","4511 Southeast 23rd Avenue, Portland, Multnomah County, OR, US",
45.472319,-122.71662,"3830 SW Nevada Ct, Portland, OR 97219","3830 Southwest Nevada Court, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1920 nw 26th, portland, OR 97210",US,
45.463048,-122.560288,"8311 SE Aspen Summit Dr., Portland, OR 97266","8311 Southeast Aspen Summit Drive, Portland, Multnomah County, OR, US",
45.500313,-122.507546,"15109 se tibbetts st, portland, OR 97236","15109 Southeast Tibbetts Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2075 SW 1st Avec, Portland, OR 97201",US,
45.592971,-122.744915,"7819 N. Smith St. , Portland, OR 97203","7819 North Smith Street, Portland, Multnomah County, OR, US",
45.490176,-122.578801,"6107 SE 82nd Ave, Portland, OR 97266","Southeast 82nd Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"265 N Hancock St, ste 103, Portland, OR 97227",US,
45.57667,-122.691639,"7415 N Boston Ave, Portland, OR 97217","7415 North Boston Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2805 NE MLK Jr Blvd, Portland, OR 97212",US,
45.513031,-122.609817,"5125 se madison st, Portland, OR 97215","5125 Southeast Madison Street, Portland, Multnomah County, OR, US",
44.54868,-123.26132,"1766 SE Lilly Place, Corvallis, OR 97333","1766 Southeast Lilly Place, Corvallis, Benton County, OR, US",
45.550554,-122.601713,"5943 NE Alton St., Portland, OR 97213","5943 Northeast Alton Street, Portland, Multnomah County, OR, US",
45.499235,-122.587223,"3223 SE 74th Ave Portland, PORTLAND, OR 97206","3223 Southeast 74th Avenue, Portland, Multnomah County, OR, US",
45.544961,-122.604322,"3026 NE 57th Ave, Portland, OR 97213","3026 Northeast 57th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"010 SW Porter Street Apt 301, Portland, OR 97201",US,
39.78373,-100.445882,"3055 NW Yeon Ave 54, Portland, OR 97210",US,
45.569883,-122.676992,"335 N. Rosa Parks Way, Portland, OR 97217","North Rosa Parks Way, Portland, Multnomah County, OR, US",
45.561615,-122.656844,"852 NE Emerson Street, Portland, OR 97211","852 Northeast Emerson Street, Portland, Multnomah County, OR, US",
45.560331,-122.691017,"2304 N Sumner St, Portland, OR 97217","2304 North Sumner Street, Portland, Multnomah County, OR, US",
45.48264,-122.427474,"1922 SE Meadow Court, Gresham, OR 97080","1922 Southeast Meadow Court, Gresham, Multnomah County, OR, US",
39.78373,-100.445882,"411 NW FLANDERS ST APT 306, PORTLAND, OR 97209",US,
39.78373,-100.445882,"245 SW Cummings, Corvallis, OR 97333",US,
39.78373,-100.445882,"15720 SE Anderegg Prkw, Damascus, OR 97089",US,
45.537251,-122.665214,"51 NE San Rafael St., Portland, OR 97212","51 Northeast San Rafael Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"15325 SW Riddle Ct, Beaverton, OR 97007-5006",US,
45.558056,-122.615341,"4634 NE Alberta Court, Portland, OR 97218","4634 Northeast Alberta Court, Portland, Multnomah County, OR, US",
45.516326,-122.648695,"905 SE 17th Ave, Portland, OR 97214","905 Southeast 17th Avenue, Portland, Multnomah County, OR, US",
45.491444,-122.586138,"4311 SE 75th Avenue, Portland, OR 97206","4311 Southeast 75th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1955 SE Morrison St Apt 9, Portland, OR 97214",US,
45.49329,-122.64033,"2512 SE Gladstone Street, Portland, OR 97202","2512 Southeast Gladstone Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"3215 SW Freeman, Portland, OR 97219",US,
45.550332,-122.668249,"3809 N Vancouver Ave, Portland, OR 97227","3809 North Vancouver Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"826 N Humboldt St. Apt #3, Portland, OR 97217",US,
39.78373,-100.445882,"2522 SE 35th Ave, Ptld, OR 97202",US,
45.55341,-122.584021,"4221 NE 77th Ave, Portland, OR 97218","4221 Northeast 77th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1226 NW 20th #4, portland, OR 97209",US,
39.78373,-100.445882,"1767 12th St #275, Hood River,, OR 97031",US,
39.78373,-100.445882,"2509 NE FLANDERS ST #201, Portland, OR 97232",US,
45.460544,-122.656173,"932 SE Clatsop St, Portland, OR 97202","932 Southeast Clatsop Street, Portland, Multnomah County, OR, US",
45.58415,-122.772352,"8624 NW Bailey St., Portland, OR 97231","8624 Northwest Bailey Street, Portland, Multnomah County, OR, US",
45.512288,-122.651795,"1413 SE Hawthorne Blvd, Portland, OR 97214","1413 Southeast Hawthorne Boulevard, Portland, Multnomah County, OR, US",
45.550899,-122.581856,"3823 NE 79th Ave, Portland, OR 97213","3823 Northeast 79th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"0650 SW LOWELL ST #409, PORTLAND, OR 97239-4465",US,
45.512597,-122.61627,"1425 SE 45th AVE, PORTLAND, OR 97215","1425 Southeast 45th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"4903 NW 1st Ave, Vancouver, WA 98663",US,
39.78373,-100.445882,"6700 N New York Ave., #218, Portland, OR 97203",US,
39.78373,-100.445882,"1804 NE MLK Jr Blvd Suite A, Portland, OR 97212",US,
39.78373,-100.445882,"4917 SE Aldercrest Rd., Portland, OR 97222",US,
45.5551,-122.656434,"4404 NE 9th Ave, Portland, OR 97211","4404 Northeast 9th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"515 NW Saltzman Road, PMB 739, Portland, OR 97229",US,
39.78373,-100.445882,"4845 NW Kahneeta Dr, Portland, OR 97229",US,
45.573614,-122.666569,"7016 North Williams Avenue, Portland, OR 97217","7016 North Williams Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"31970 Brinn Rd, St. Helens, OR 97051",US,
39.78373,-100.445882,"303 N. Rosa Parks Way, Apt. A, Portland, OR 97217",US,
39.78373,-100.445882,"5505 SE Woodstock, Portland, OR 97202",US,
39.78373,-100.445882,"515 NW Saltzman Road, PMB 739, Portland, OR 97229",US,
45.576043,-122.688605,"7307 N Lancaster Ave, Portland, OR 97217","7307 North Lancaster Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"735 SW St. Clair Ave #2009, Portland, OR 97205",US,
45.504713,-122.545062,"2431 SE 115th Ave, Portland, OR 97216","2431 Southeast 115th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"4823 se 37th aveune, portland, OR 97202",US,
39.78373,-100.445882,"1405 NE Broadway, #200, Portland, OR 97232",US,
45.554202,-122.52083,"13454 NE Sandy Blvd, Portland, OR 97230","13454 Northeast Sandy Boulevard, Portland, Multnomah County, OR, US",
45.462911,-122.717121,"3917 SW Freeman Street, Portland, OR 97219","3917 Southwest Freeman Street, Portland, Multnomah County, OR, US",
45.409471,-122.67605,"1550 Maple Street, Lake Oswego, OR 97034","1550 Maple Street, Lake Oswego, Clackamas County, OR, US",
39.78373,-100.445882,"2624 N.W. Savier St #1, Portland, OR 97210",US,
39.78373,-100.445882,"1515 SE Ankeny Ave, Portland, OR 97214",US,
45.538189,-122.641459,"2149 NE 24th Ave, Portland, OR 97212","2149 Northeast 24th Avenue, Portland, Multnomah County, OR, US",
45.52555,-122.596505,"6525 NE Flanders St, Portland, OR 97213","6525 Northeast Flanders Street, Portland, Multnomah County, OR, US",
45.507362,-122.589163,"2115 SE 72nd Ave, Portland, OR 97215","2115 Southeast 72nd Avenue, Portland, Multnomah County, OR, US",
45.590585,-122.759865,"8925 N Edison Street, portland, OR 97203","8925 North Edison Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1725 SE Tenino Street # 101, Portland, OR 97202",US,
45.491395,-122.406787,"795 SE Lambert Circle, Gresham, OR 97080","795 Southeast Lambert Circle, Gresham, Multnomah County, OR, US",
39.78373,-100.445882,"2119 N Kerby  #D1, Portland, OR 97227",US,
